"DT_GERACAO";"HH_GERACAO";"CD_UF_TSE";"CD_UF_IBGE";"SG_UF";"NM_UF";"CD_MUNICIPIO_TSE";"NM_MUNICIPIO_TSE";"CD_MUNICIPIO_IBGE";"NM_MUNICIPIO_IBGE"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"20893";"Mogeiro";2509404;"Mogeiro"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"20915";"Montadas";2509503;"Montadas"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"20931";"Monte Horebe";2509602;"Monte Horebe"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"20958";"Monteiro";2509701;"Monteiro"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"20974";"Mulungu";2509800;"Mulungu"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"20990";"Natuba";2509909;"Natuba"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21016";"Nazarezinho";2510006;"Nazarezinho"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21032";"Nova Floresta";2510105;"Nova Floresta"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21059";"Nova Olinda";2510204;"Nova Olinda"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21075";"Nova Palmeira";2510303;"Nova Palmeira"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21091";"Olho D'Água";2510402;"Olho D'Água"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21113";"Olivedos";2510501;"Olivedos"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21130";"Ouro Velho";2510600;"Ouro Velho"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21156";"Passagem";2510709;"Passagem"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21172";"Patos";2510808;"Patos"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21199";"Paulista";2510907;"Paulista"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21210";"Pedra Branca";2511004;"Pedra Branca"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21237";"Pedra Lavrada";2511103;"Pedra Lavrada"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21253";"Pedras De Fogo";2511202;"Pedras De Fogo"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21270";"Piancó";2511301;"Piancó"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21296";"Picuí";2511400;"Picuí"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21318";"Pilar";2511509;"Pilar"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21334";"Pilões";2511608;"Pilões"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21350";"Pilõezinhos";2511707;"Pilõezinhos"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21377";"Pirpirituba";2511806;"Pirpirituba"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21393";"Pitimbu";2511905;"Pitimbu"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21415";"Pocinhos";2512002;"Pocinhos"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21431";"Pombal";2512101;"Pombal"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21458";"Prata";2512200;"Prata"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21474";"Princesa Isabel";2512309;"Princesa Isabel"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21490";"Puxinanã";2512408;"Puxinanã"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21512";"Queimadas";2512507;"Queimadas"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21539";"Quixaba";2512606;"Quixabá"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21555";"Remígio";2512705;"Remígio"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21571";"Riacho Dos Cavalos";2512804;"Riacho Dos Cavalos"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21598";"Rio Tinto";2512903;"Rio Tinto"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21610";"Salgadinho";2513000;"Salgadinho"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21636";"Salgado De São Félix";2513109;"Salgado De São Félix"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21652";"Santa Cruz";2513208;"Santa Cruz"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21679";"Santa Helena";2513307;"Santa Helena"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21695";"Santa Luzia";2513406;"Santa Luzia"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21717";"Santana De Mangueira";2513505;"Santana De Mangueira"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21733";"Santana Dos Garrotes";2513604;"Santana Dos Garrotes"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21750";"Santa Rita";2513703;"Santa Rita"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21776";"Santa Teresinha";2513802;"Santa Teresinha"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21792";"São Bento";2513901;"São Bento"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21814";"São João Do Cariri";2514008;"São João Do Cariri"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21830";"São João Do Tigre";2514107;"São João Do Tigre"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21857";"São José Da Lagoa Tapada";2514206;"São José Da Lagoa Tapada"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21873";"São José De Caiana";2514305;"São José De Caiana"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21890";"São José De Espinharas";2514404;"São José De Espinharas"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21911";"São José De Piranhas";2514503;"São José De Piranhas"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21938";"São José Do Bonfim";2514602;"São José Do Bonfim"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21954";"São José Do Sabugi";2514701;"São José Do Sabugi"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21970";"São José Dos Cordeiros";2514800;"São José Dos Cordeiros"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"21997";"São Mamede";2514909;"São Mamede"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22012";"São Miguel De Taipu";2515005;"São Miguel De Taipu"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22039";"São Sebastião De Lagoa De Roça";2515104;"São Sebastião De Lagoa De Roça"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22055";"São Sebastião Do Umbuzeiro";2515203;"São Sebastião Do Umbuzeiro"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22071";"Sapé";2515302;"Sapé"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22098";"São Vicente Do Seridó";2515401;"Seridó"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22110";"Serra Branca";2515500;"Serra Branca"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22136";"Serra Da Raiz";2515609;"Serra Da Raiz"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22152";"Serra Grande";2515708;"Serra Grande"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22179";"Serra Redonda";2515807;"Serra Redonda"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22195";"Serraria";2515906;"Serraria"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22217";"Solânea";2516003;"Solânea"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22233";"Soledade";2516102;"Soledade"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22250";"Sousa";2516201;"Sousa"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22276";"Sumé";2516300;"Sumé"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22292";"Tacima";2516409;"Campo De Santana"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22314";"Taperoá";2516508;"Taperoá"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22330";"Tavares";2516607;"Tavares"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22357";"Teixeira";2516706;"Teixeira"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22373";"Triunfo";2516805;"Triunfo"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22390";"Uiraúna";2516904;"Uiraúna"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22411";"Umbuzeiro";2517001;"Umbuzeiro"
"12/04/2026";"09:00:07";12;25;"PB";"Paraíba";"22438";"Várzea";2517100;"Várzea"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23000";"Quixaba";2611533;"Quixaba"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23019";"Afogados Da Ingazeira";2600104;"Afogados Da Ingazeira"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23027";"Lagoa Do Carro";2608453;"Lagoa Do Carro"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23035";"Afrânio";2600203;"Afrânio"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23043";"Santa Cruz Da Baixa Verde";2612471;"Santa Cruz Da Baixa Verde"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23051";"Agrestina";2600302;"Agrestina"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23060";"Xexéu";2616506;"Xexéu"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23078";"Água Preta";2600401;"Água Preta"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23086";"Vertente Do Lério";2616183;"Vertente Do Lério"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23094";"Águas Belas";2600500;"Águas Belas"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23108";"Santa Cruz";2612455;"Santa Cruz"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23116";"Alagoinha";2600609;"Alagoinha"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23124";"Jucati";2608255;"Jucati"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23132";"Aliança";2600708;"Aliança"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23140";"Dormentes";2605152;"Dormentes"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23159";"Altinho";2600807;"Altinho"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23167";"Carnaubeira Da Penha";2603926;"Carnaubeira Da Penha"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23175";"Amaraji";2600906;"Amaraji"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23183";"Lagoa Grande";2608750;"Lagoa Grande"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23191";"Angelim";2601003;"Angelim"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23205";"Araçoiaba";2601052;"Araçoiaba"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23213";"Araripina";2601102;"Araripina"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23221";"Casinhas";2604155;"Casinhas"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23230";"Arcoverde";2601201;"Arcoverde"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23248";"Manari";2609154;"Manari"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23256";"Barra De Guabiraba";2601300;"Barra De Guabiraba"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23264";"Jatobá";2608057;"Jatobá"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23272";"Barreiros";2601409;"Barreiros"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23280";"Tamandaré";2614857;"Tamandaré"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23299";"Belém De Maria";2601508;"Belém De Maria"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23302";"Jaqueira";2607950;"Jaqueira"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23310";"Belém Do São Francisco";2601607;"Belém Do São Francisco"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23329";"Santa Filomena";2612554;"Santa Filomena"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23337";"Belo Jardim";2601706;"Belo Jardim"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23353";"Betânia";2601805;"Betânia"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23370";"Bezerros";2601904;"Bezerros"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23396";"Bodocó";2602001;"Bodocó"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23418";"Bom Conselho";2602100;"Bom Conselho"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23434";"Bom Jardim";2602209;"Bom Jardim"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23450";"Bonito";2602308;"Bonito"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23477";"Brejão";2602407;"Brejão"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23493";"Brejinho";2602506;"Brejinho"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23515";"Brejo Da Madre De Deus";2602605;"Brejo Da Madre De Deus"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23531";"Buenos Aires";2602704;"Buenos Aires"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23558";"Buíque";2602803;"Buíque"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23574";"Cabo De Santo Agostinho";2602902;"Cabo De Santo Agostinho"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23590";"Cabrobó";2603009;"Cabrobó"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23612";"Cachoeirinha";2603108;"Cachoeirinha"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23639";"Caetés";2603207;"Caetés"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23655";"Calçado";2603306;"Calçado"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23671";"Calumbi";2603405;"Calumbi"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23698";"Camocim De São Félix";2603504;"Camocim De São Félix"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23710";"Camutanga";2603603;"Camutanga"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23736";"Canhotinho";2603702;"Canhotinho"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23752";"Capoeiras";2603801;"Capoeiras"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23779";"Carnaíba";2603900;"Carnaíba"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23795";"Carpina";2604007;"Carpina"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23817";"Caruaru";2604106;"Caruaru"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23833";"Catende";2604205;"Catende"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23850";"Cedro";2604304;"Cedro"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23876";"Chã De Alegria";2604403;"Chã De Alegria"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23892";"Chã Grande";2604502;"Chã Grande"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23914";"Condado";2604601;"Condado"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23930";"Correntes";2604700;"Correntes"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23957";"Cortês";2604809;"Cortês"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23973";"Cumaru";2604908;"Cumaru"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"23990";"Cupira";2605004;"Cupira"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24015";"Custódia";2605103;"Custódia"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24031";"Escada";2605202;"Escada"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24058";"Exu";2605301;"Exu"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24074";"Feira Nova";2605400;"Feira Nova"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24090";"Ferreiros";2605509;"Ferreiros"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24112";"Flores";2605608;"Flores"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24139";"Floresta";2605707;"Floresta"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24155";"Frei Miguelinho";2605806;"Frei Miguelinho"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24171";"Gameleira";2605905;"Gameleira"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24198";"Garanhuns";2606002;"Garanhuns"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24210";"Glória Do Goitá";2606101;"Glória Do Goitá"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24236";"Goiana";2606200;"Goiana"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24252";"Granito";2606309;"Granito"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24279";"Gravatá";2606408;"Gravatá"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24295";"Iati";2606507;"Iati"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24317";"Ibimirim";2606606;"Ibimirim"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24333";"Ibirajuba";2606705;"Ibirajuba"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24350";"Igarassu";2606804;"Igarassu"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24376";"Iguaracy";2606903;"Iguaracy"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24392";"Inajá";2607000;"Inajá"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24414";"Ingazeira";2607109;"Ingazeira"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24430";"Ipojuca";2607208;"Ipojuca"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24457";"Ipubi";2607307;"Ipubi"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24473";"Itacuruba";2607406;"Itacuruba"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24490";"Itaíba";2607505;"Itaíba"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24511";"Ilha De Itamaracá";2607604;"Ilha De Itamaracá"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24538";"Itapetim";2607703;"Itapetim"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24554";"Itaquitinga";2607802;"Itaquitinga"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24570";"Jaboatão Dos Guararapes";2607901;"Jaboatão Dos Guararapes"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24597";"Jataúba";2608008;"Jataúba"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24619";"João Alfredo";2608107;"João Alfredo"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24635";"Joaquim Nabuco";2608206;"Joaquim Nabuco"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24651";"Jupi";2608305;"Jupi"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24678";"Jurema";2608404;"Jurema"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24694";"Lagoa De Itaenga";2608503;"Lagoa Do Itaenga"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24716";"Lagoa Do Ouro";2608602;"Lagoa Do Ouro"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24732";"Lagoa Dos Gatos";2608701;"Lagoa Dos Gatos"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24759";"Lajedo";2608800;"Lajedo"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24775";"Limoeiro";2608909;"Limoeiro"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24791";"Macaparana";2609006;"Macaparana"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24813";"Machados";2609105;"Machados"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24830";"Maraial";2609204;"Maraial"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24856";"Mirandiba";2609303;"Mirandiba"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24872";"Moreno";2609402;"Moreno"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24899";"Nazaré Da Mata";2609501;"Nazaré Da Mata"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24910";"Olinda";2609600;"Olinda"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24937";"Orobó";2609709;"Orobó"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24953";"Orocó";2609808;"Orocó"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24970";"Ouricuri";2609907;"Ouricuri"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"24996";"Palmares";2610004;"Palmares"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25011";"Palmeirina";2610103;"Palmeirina"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25038";"Panelas";2610202;"Panelas"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25054";"Paranatama";2610301;"Paranatama"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25070";"Parnamirim";2610400;"Parnamirim"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25097";"Passira";2610509;"Passira"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25119";"Paudalho";2610608;"Paudalho"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25135";"Paulista";2610707;"Paulista"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25151";"Pedra";2610806;"Pedra"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25178";"Pesqueira";2610905;"Pesqueira"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25194";"Petrolândia";2611002;"Petrolândia"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25216";"Petrolina";2611101;"Petrolina"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25232";"Poção";2611200;"Poção"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25259";"Pombos";2611309;"Pombos"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25275";"Primavera";2611408;"Primavera"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25291";"Quipapá";2611507;"Quipapá"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25313";"Recife";2611606;"Recife"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25330";"Riacho Das Almas";2611705;"Riacho Das Almas"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25356";"Ribeirão";2611804;"Ribeirão"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25372";"Rio Formoso";2611903;"Rio Formoso"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25399";"Sairé";2612000;"Sairé"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25410";"Salgadinho";2612109;"Salgadinho"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25437";"Salgueiro";2612208;"Salgueiro"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25453";"Saloá";2612307;"Saloá"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25470";"Sanharó";2612406;"Sanharó"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25496";"Santa Cruz Do Capibaribe";2612505;"Santa Cruz Do Capibaribe"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25518";"Santa Maria Da Boa Vista";2612604;"Santa Maria Da Boa Vista"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25534";"Santa Maria Do Cambucá";2612703;"Santa Maria Do Cambucá"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25550";"Santa Terezinha";2612802;"Santa Terezinha"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25577";"São Benedito Do Sul";2612901;"São Benedito Do Sul"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25593";"São Bento Do Una";2613008;"São Bento Do Una"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25615";"São Caitano";2613107;"São Caitano"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25631";"São João";2613206;"São João"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25658";"São Joaquim Do Monte";2613305;"São Joaquim Do Monte"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25674";"São José Da Coroa Grande";2613404;"São José Da Coroa Grande"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25690";"São José Do Belmonte";2613503;"São José Do Belmonte"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25712";"São José Do Egito";2613602;"São José Do Egito"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25739";"São Lourenço Da Mata";2613701;"São Lourenço Da Mata"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25755";"São Vicente Férrer";2613800;"São Vicente Ferrer"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25771";"Serra Talhada";2613909;"Serra Talhada"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25798";"Serrita";2614006;"Serrita"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25810";"Sertânia";2614105;"Sertânia"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25836";"Sirinhaém";2614204;"Sirinhaém"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25852";"Moreilândia";2614303;"Moreilândia"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25879";"Solidão";2614402;"Solidão"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25895";"Surubim";2614501;"Surubim"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25917";"Tabira";2614600;"Tabira"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25933";"Tacaimbó";2614709;"Tacaimbó"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25950";"Tacaratu";2614808;"Tacaratu"
"12/04/2026";"09:00:07";8;26;"PE";"Pernambuco";"25976";"Itambé";2607653;"Itambé"
